stim_id,text,style,hummingbird annotations,captum scores,surprisal,Dwell Time z_score,Dwell Time pred,Dwell Time raw,Reread Time z_score,Reread Time raw,Go Past Time z_score,Go Past Time raw,First Run Dwell z_score,First Run Dwell raw,First Run Dwell pred,First Fixation Duration z_score,First Fixation Duration raw,Pupil Size z_score,Pupil Size raw,Pupil Size pred
57,More important than how they work is how to shut them down.  Any tips on what the recipient of such a message should do?,Polite,[],"['More important than', 'how they work', 'down.¬†', 'Any tips on what', 'should do?']","['down.¬†', 'the recipient']","['More important than', 'how they work', 'is how to shut them', 'down.¬†', 'Any tips on what', 'the recipient', 'of such a message', 'should do?']","['how they work', 'is how to shut them', 'down.¬†', 'Any tips on what', 'the recipient', 'of such a message', 'should do?']","['More important than', 'how they work', 'is how to shut them', 'down.¬†', 'Any tips on what', 'the recipient', 'of such a message', 'should do?']","['how they work', 'is how to shut them', 'Any tips on what', 'should do?']","['More important than', 'how they work', 'is how to shut them', 'down.¬†', 'Any tips on what', 'the recipient', 'of such a message', 'should do?']","['More important than', 'down.¬†', 'the recipient', 'of such a message']","['More important than', 'how they work', 'is how to shut them', 'down.¬†', 'Any tips on what', 'the recipient', 'of such a message', 'should do?']","['More important than', 'how they work', 'is how to shut them', 'down.¬†', 'Any tips on what', 'the recipient', 'of such a message']","['More important than', 'how they work', 'is how to shut them', 'down.¬†', 'Any tips on what', 'the recipient', 'of such a message', 'should do?']","['how they work', 'is how to shut them', 'Any tips on what', 'the recipient', 'of such a message', 'should do?']","['how they work', 'is how to shut them', 'down.¬†', 'the recipient', 'of such a message']","['More important than', 'how they work', 'is how to shut them', 'down.¬†', 'Any tips on what', 'the recipient', 'of such a message', 'should do?']","['More important than', 'how they work', 'down.¬†', 'Any tips on what', 'should do?']","['More important than', 'how they work', 'is how to shut them', 'down.¬†', 'Any tips on what', 'the recipient', 'of such a message', 'should do?']",[]
58,"Thanks, I think Angel Mendez will be a good story for the portal. What do you think?",Polite,"['Thanks,']",['Angel'],"['Angel', 'Mendez will', 'portal. What']","['Thanks,', 'I think', 'Angel', 'Mendez will', 'be a good', 'story for the', 'portal. What', 'do you think?']","['Mendez will', 'story for the', 'portal. What', 'do you think?']","['Thanks,', 'I think', 'Angel', 'Mendez will', 'be a good', 'story for the', 'portal. What', 'do you think?']","['Thanks,', 'I think', 'Angel', 'Mendez will', 'be a good', 'do you think?']","['Thanks,', 'I think', 'Angel', 'Mendez will', 'be a good', 'story for the', 'portal. What', 'do you think?']","['story for the', 'portal. What']","['Thanks,', 'I think', 'Angel', 'Mendez will', 'be a good', 'story for the', 'portal. What', 'do you think?']","['Thanks,', 'Mendez will', 'story for the']","['Thanks,', 'I think', 'Angel', 'Mendez will', 'be a good', 'story for the', 'portal. What', 'do you think?']","['Mendez will', 'story for the', 'portal. What', 'do you think?']","['Thanks,', 'Angel', 'Mendez will', 'be a good']","['Thanks,', 'I think', 'Angel', 'Mendez will', 'be a good', 'story for the', 'portal. What', 'do you think?']","['Thanks,', 'I think', 'Angel', 'Mendez will', 'be a good', 'story for the', 'portal. What', 'do you think?']","['Thanks,', 'I think', 'Angel', 'Mendez will', 'be a good', 'story for the', 'portal. What', 'do you think?']","['I think', 'Angel', 'Mendez will', 'be a good', 'story for the', 'portal. What', 'do you think?']"
59,"Thank you for removing the ""Speedy Deletion"" from my post. I realise that I still need to do more work on the post itself, but are the sources that I am using acceptable?",Polite,"['Thank you', 'acceptable?']","['for removing', '""Deletion"""" from my""', 'post. I', 'that I am using', 'acceptable?']","['""the """"Speedy""', '""Deletion"""" from my""', 'still', 'are the sources']","['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'more', 'work on', 'the post', 'itself, but', 'are the sources', 'that I am using', 'acceptable?']","['""Deletion"""" from my""', 'are the sources']","['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'more', 'work on', 'the post', 'itself, but', 'are the sources', 'that I am using', 'acceptable?']","['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'more', 'work on', 'the post', 'itself, but', 'are the sources', 'that I am using', 'acceptable?']","['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'more', 'work on', 'the post', 'itself, but', 'are the sources', 'that I am using', 'acceptable?']",[],"['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'more', 'work on', 'the post', 'itself, but', 'are the sources', 'that I am using', 'acceptable?']","['""Deletion"""" from my""', 'need to do', 'work on', 'the post', 'itself, but', 'that I am using']","['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'more', 'work on', 'the post', 'itself, but', 'are the sources', 'that I am using', 'acceptable?']","['""the """"Speedy""', '""Deletion"""" from my""', 'realise that I', 'are the sources', 'that I am using']","['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'more', 'work on', 'the post', 'itself, but', 'are the sources', 'that I am using']","['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'more', 'work on', 'the post', 'itself, but', 'are the sources', 'that I am using', 'acceptable?']","['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'work on', 'the post']","['Thank you', 'for removing', '""the """"Speedy""', '""Deletion"""" from my""', 'post. I', 'realise that I', 'still', 'need to do', 'more', 'work on', 'the post', 'itself, but', 'are the sources', 'that I am using', 'acceptable?']",[]
60,"Yes, this is a nice illustration. I'd love to have a look of the code; is it possible for you to mail it to me?",Polite,"['is a nice', ""I'd love to"", 'it possible for']","['Yes, this', 'illustration.', ""I'd love to""]","['illustration.', 'code; is']","['Yes, this', 'is a nice', 'illustration.', ""I'd love to"", 'have a look of the', 'code; is', 'it possible for', 'you to mail', 'it to me?']","['is a nice', 'illustration.', ""I'd love to"", 'have a look of the', 'code; is', 'it possible for', 'you to mail']","['Yes, this', 'is a nice', 'illustration.', ""I'd love to"", 'have a look of the', 'code; is', 'it possible for', 'you to mail', 'it to me?']","['Yes, this', 'is a nice', 'illustration.', ""I'd love to"", 'code; is', 'it possible for', 'it to me?']","['Yes, this', 'is a nice', 'illustration.', ""I'd love to"", 'have a look of the', 'code; is', 'it possible for', 'you to mail', 'it to me?']","['have a look of the', 'you to mail']","['Yes, this', 'is a nice', 'illustration.', ""I'd love to"", 'have a look of the', 'code; is', 'it possible for', 'you to mail', 'it to me?']","['is a nice', 'illustration.', 'have a look of the', 'code; is', 'you to mail', 'it to me?']","['Yes, this', 'is a nice', 'illustration.', ""I'd love to"", 'have a look of the', 'code; is', 'it possible for', 'you to mail', 'it to me?']","['illustration.', ""I'd love to"", 'have a look of the', 'it possible for', 'you to mail']","['Yes, this', 'is a nice', 'illustration.', ""I'd love to"", 'code; is', 'it possible for', 'it to me?']","['Yes, this', 'is a nice', 'illustration.', ""I'd love to"", 'have a look of the', 'code; is', 'it possible for', 'you to mail', 'it to me?']","['Yes, this', 'is a nice', 'illustration.', 'it possible for']","['Yes, this', 'is a nice', 'illustration.', ""I'd love to"", 'have a look of the', 'code; is', 'it possible for', 'you to mail', 'it to me?']",[]
61,Happy to share my new video preview with some of my local fav's!#compose #excitement @CBCMusic @Musicyyc  @CJSW @BreakOutWest @HifiClub,Polite,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
62,Hi - how's it going?  Do you need more time?,Polite,"['going?¬†', 'Do you need']","['Hi -', ""how's it"", 'going?¬†']","[""how's it""]","['Hi -', ""how's it"", 'going?¬†', 'Do you need', 'more time?']","[""how's it"", 'going?¬†', 'Do you need', 'more time?']","['Hi -', ""how's it"", 'going?¬†', 'Do you need', 'more time?']","['Hi -', ""how's it"", 'going?¬†', 'Do you need', 'more time?']","['Hi -', ""how's it"", 'going?¬†', 'Do you need', 'more time?']",[],"['Hi -', ""how's it"", 'going?¬†', 'Do you need', 'more time?']",['Hi -'],"['Hi -', ""how's it"", 'going?¬†', 'Do you need', 'more time?']",[],"['Hi -', ""how's it""]","['Hi -', ""how's it"", 'going?¬†', 'Do you need', 'more time?']","['Hi -', ""how's it"", 'going?¬†', 'Do you need']","['Hi -', ""how's it"", 'going?¬†', 'Do you need', 'more time?']",[]
63,I am really flattered and happy to hear those complements for my blog! You guys motivates me to write more for my blog. Thank you! sml,Polite,"['happy to', 'Thank you!', 'sml']","['flattered and', 'happy to', 'complements for', 'my blog!', 'motivates me', 'to write more', 'for my blog.']","['complements for', 'motivates me', 'sml']","['I am really', 'flattered and', 'happy to', 'hear those', 'complements for', 'my blog!', 'You guys', 'motivates me', 'to write more', 'for my blog.', 'Thank you!', 'sml']","['flattered and', 'complements for', 'motivates me', 'for my blog.']","['I am really', 'flattered and', 'happy to', 'hear those', 'complements for', 'my blog!', 'You guys', 'motivates me', 'to write more', 'for my blog.', 'Thank you!', 'sml']","['I am really', 'flattered and', 'happy to', 'complements for', 'my blog!', 'You guys', 'Thank you!', 'sml']","['I am really', 'flattered and', 'happy to', 'hear those', 'complements for', 'my blog!', 'You guys', 'motivates me', 'to write more', 'for my blog.', 'Thank you!', 'sml']","['hear those', 'motivates me', 'to write more', 'for my blog.']","['I am really', 'flattered and', 'happy to', 'hear those', 'complements for', 'my blog!', 'You guys', 'motivates me', 'to write more', 'for my blog.', 'Thank you!', 'sml']","['I am really', 'complements for', 'to write more']","['I am really', 'flattered and', 'happy to', 'hear those', 'complements for', 'my blog!', 'You guys', 'motivates me', 'to write more', 'for my blog.', 'Thank you!', 'sml']","['flattered and', 'complements for', 'motivates me', 'for my blog.']","['I am really', 'You guys', 'to write more', 'for my blog.', 'Thank you!', 'sml']","['I am really', 'flattered and', 'happy to', 'hear those', 'complements for', 'my blog!', 'You guys', 'motivates me', 'to write more', 'for my blog.', 'Thank you!', 'sml']","['I am really', 'flattered and', 'happy to', 'my blog!', 'You guys', 'Thank you!', 'sml']","['I am really', 'flattered and', 'happy to', 'hear those', 'complements for', 'my blog!', 'You guys', 'motivates me', 'to write more', 'for my blog.', 'Thank you!', 'sml']",[]
64,"Hey, I found <url> and at around 1:10, I think I can see the Backstreet Boys holding platinum discs (or double platinum, I'm not sure) for Backstreet's Back and Millennium. Can you please verify and is it possible to use this as a source for adding South African certifications?",Polite,['please'],"['Hey, I', '<url>', '1:10,', 'holding', 'platinum', 'discs', 'platinum,', ""I'm not sure)"", 'and Millennium.', 'please', 'South']","['found', '<url>', 'and at around', '1:10,', 'Backstreet', 'Boys', 'holding', 'platinum', '(or double', ""for Backstreet's"", 'Back', 'and Millennium.', 'adding', 'South', 'certifications?']","['Hey, I', 'found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'platinum', 'discs', '(or double', 'platinum,', ""I'm not sure)"", ""for Backstreet's"", 'Back', 'and Millennium.', 'Can you', 'please', 'verify and', 'is it possible', 'to use this as', 'a source for', 'adding', 'South', 'African', 'certifications?']","['and at around', ""for Backstreet's"", 'and Millennium.', 'is it possible', 'to use this as', 'certifications?']","['Hey, I', 'found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'platinum', 'discs', '(or double', 'platinum,', ""I'm not sure)"", ""for Backstreet's"", 'Back', 'and Millennium.', 'Can you', 'please', 'verify and', 'is it possible', 'to use this as', 'a source for', 'adding', 'South', 'African', 'certifications?']","['Hey, I', 'found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'discs', 'platinum,', ""I'm not sure)"", 'Back', 'and Millennium.', 'please', 'verify and', 'to use this as', 'a source for', 'adding', 'South', 'certifications?']","['Hey, I', 'found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'platinum', 'discs', '(or double', 'platinum,', ""I'm not sure)"", ""for Backstreet's"", 'Back', 'and Millennium.', 'Can you', 'please', 'verify and', 'is it possible', 'to use this as', 'a source for', 'adding', 'South', 'African', 'certifications?']","['platinum', '(or double', ""for Backstreet's"", 'Can you', 'is it possible', 'African']","['Hey, I', 'found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'platinum', 'discs', '(or double', 'platinum,', ""I'm not sure)"", ""for Backstreet's"", 'Back', 'and Millennium.', 'Can you', 'please', 'verify and', 'is it possible', 'to use this as', 'a source for', 'adding', 'South', 'African', 'certifications?']","['Hey, I', 'found', '1:10,', 'I think I', 'Backstreet', 'platinum,', 'Can you', 'please', 'is it possible', 'to use this as']","['Hey, I', 'found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'platinum', 'discs', '(or double', 'platinum,', ""I'm not sure)"", ""for Backstreet's"", 'Back', 'and Millennium.', 'Can you', 'please', 'verify and', 'is it possible', 'to use this as', 'a source for', 'adding', 'South', 'African', 'certifications?']","['and at around', ""for Backstreet's"", 'and Millennium.', 'is it possible', 'to use this as', 'certifications?']","['Hey, I', 'found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'platinum', 'discs', 'platinum,', ""I'm not sure)"", ""for Backstreet's"", 'Back', 'Can you', 'please', 'verify and', 'a source for', 'adding', 'South', 'African']","['Hey, I', 'found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'platinum', 'discs', '(or double', 'platinum,', ""I'm not sure)"", ""for Backstreet's"", 'Back', 'and Millennium.', 'Can you', 'please', 'verify and', 'is it possible', 'to use this as', 'a source for', 'adding', 'South', 'African', 'certifications?']","['Hey, I', 'found', '<url>', 'and at around', 'Boys', 'holding', 'platinum,', ""for Backstreet's"", 'please', 'verify and', 'adding', 'South', 'African']","['Hey, I', 'found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'platinum', 'discs', '(or double', 'platinum,', ""I'm not sure)"", ""for Backstreet's"", 'Back', 'and Millennium.', 'Can you', 'please', 'verify and', 'is it possible', 'to use this as', 'a source for', 'adding', 'South', 'African', 'certifications?']","['found', '<url>', 'and at around', '1:10,', 'I think I', 'can see the', 'Backstreet', 'Boys', 'holding', 'platinum', 'discs', '(or double', 'platinum,', 'Back', 'and Millennium.', 'Can you', 'please', 'verify and', 'is it possible', 'a source for', 'adding', 'South', 'African']"
65,Thank you for your kind comment.   Do you have a suggestion where the portals should be placed in the article?,Polite,"['Thank you', 'suggestion where']","['for your kind', 'comment.', 'suggestion where']",['comment.'],"['Thank you', 'for your kind', 'comment.', '¬† Do you have a', 'suggestion where', 'the portals', 'should be placed', 'in the article?']","['¬† Do you have a', 'suggestion where', 'the portals', 'should be placed', 'in the article?']","['Thank you', 'for your kind', 'comment.', '¬† Do you have a', 'suggestion where', 'the portals', 'should be placed', 'in the article?']","['Thank you', 'for your kind', 'comment.', 'suggestion where', 'should be placed', 'in the article?']","['Thank you', 'for your kind', 'comment.', '¬† Do you have a', 'suggestion where', 'the portals', 'should be placed', 'in the article?']","['¬† Do you have a', 'the portals']","['Thank you', 'for your kind', 'comment.', '¬† Do you have a', 'suggestion where', 'the portals', 'should be placed', 'in the article?']","['Thank you', 'for your kind', '¬† Do you have a', 'the portals', 'should be placed']","['Thank you', 'for your kind', 'comment.', '¬† Do you have a', 'suggestion where', 'the portals', 'should be placed', 'in the article?']","['¬† Do you have a', 'suggestion where', 'should be placed', 'in the article?']","['Thank you', 'for your kind', 'comment.', 'suggestion where', 'the portals', 'should be placed', 'in the article?']","['Thank you', 'for your kind', 'comment.', '¬† Do you have a', 'suggestion where', 'the portals', 'should be placed', 'in the article?']","['Thank you', 'for your kind', 'the portals']","['Thank you', 'for your kind', 'comment.', '¬† Do you have a', 'suggestion where', 'the portals', 'should be placed', 'in the article?']","['for your kind', 'comment.', '¬† Do you have a', 'suggestion where', 'the portals', 'should be placed', 'in the article?']"
66,"@Colin Fine: I think it's a good example, especially for the use case described. Could you please add your comment as an answer?",Polite,"['example,', 'Could you', 'please']","['@Colin', 'Fine:', ""I think it's"", 'described.', 'please', 'add your', 'comment as']","['Fine:', 'example,', 'use', 'described.']","['@Colin', 'Fine:', ""I think it's"", 'a good', 'example,', 'especially for the', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']",['especially for the'],"['@Colin', 'Fine:', ""I think it's"", 'a good', 'example,', 'especially for the', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']","['@Colin', 'Fine:', ""I think it's"", 'a good', 'example,', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']","['@Colin', 'Fine:', ""I think it's"", 'a good', 'example,', 'especially for the', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']",['especially for the'],"['@Colin', 'Fine:', ""I think it's"", 'a good', 'example,', 'especially for the', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']","['Fine:', 'a good', 'especially for the', 'case', 'described.', 'comment as', 'an answer?']","['@Colin', 'Fine:', ""I think it's"", 'a good', 'example,', 'especially for the', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']",['especially for the'],"['@Colin', 'Fine:', 'a good', 'example,', 'especially for the', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']","['@Colin', 'Fine:', ""I think it's"", 'a good', 'example,', 'especially for the', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']","['@Colin', 'Fine:', ""I think it's"", 'a good', 'example,', 'use', 'case', 'described.', 'comment as', 'an answer?']","['@Colin', 'Fine:', ""I think it's"", 'a good', 'example,', 'especially for the', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']","['Fine:', ""I think it's"", 'a good', 'example,', 'especially for the', 'use', 'case', 'described.', 'Could you', 'please', 'add your', 'comment as', 'an answer?']"
67,@mtailor 20% Better Than a Tailor? Least a tailor would know #navy vs. #blue. $500 and 4 weeks for an #innacurate suit?,Impolite,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
68,-1: For not specifying what is to be done later with the data. If you claim the question is open-ended (interview and all) then why accept an answer?,Impolite,"['the question', 'is open-ended', 'an answer?']","['-1: For', 'not specifying what', 'you claim', 'the question', 'why accept']","['not specifying what', 'later with', 'you claim', '(interview and', 'why accept']","['-1: For', 'not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', 'is open-ended', '(interview and', 'all) then', 'why accept', 'an answer?']","['not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', 'is open-ended', '(interview and', 'all) then', 'why accept', 'an answer?']","['-1: For', 'not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', 'is open-ended', '(interview and', 'all) then', 'why accept', 'an answer?']","['-1: For', 'not specifying what', 'later with', '(interview and', 'all) then', 'an answer?']","['-1: For', 'not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', 'is open-ended', '(interview and', 'all) then', 'why accept', 'an answer?']","['is to be done', 'the data. If', 'you claim', 'the question', 'is open-ended', 'why accept']","['-1: For', 'not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', 'is open-ended', '(interview and', 'all) then', 'why accept', 'an answer?']","['-1: For', 'not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'is open-ended', 'why accept']","['-1: For', 'not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', 'is open-ended', '(interview and', 'all) then', 'why accept', 'an answer?']","['not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', 'is open-ended', '(interview and', 'all) then', 'why accept', 'an answer?']","['-1: For', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', '(interview and', 'why accept', 'an answer?']","['-1: For', 'not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', 'is open-ended', '(interview and', 'all) then', 'why accept', 'an answer?']","['-1: For', 'not specifying what', 'you claim', 'the question', 'is open-ended', 'why accept', 'an answer?']","['-1: For', 'not specifying what', 'is to be done', 'later with', 'the data. If', 'you claim', 'the question', 'is open-ended', '(interview and', 'all) then', 'why accept', 'an answer?']",[]
69,@Ginoceno Great prediction bro! Nice optimism #FAKEFAN,Impolite,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
70,<person> I find this conversation remarkable given that you have twice opted to edit war over referencing format to the detriment of an article's quality in the last 24 hours on <url>. What gives?,Impolite,"['I find this', 'conversation', 'referencing', 'What gives?']","['I find this', 'remarkable', 'you have twice', 'quality in']","['conversation', 'remarkable', 'edit', 'war over', 'referencing', 'format to', '<url>.']","['@TestUser,', 'I find this', 'conversation', 'remarkable', 'given that', 'you have twice', 'opted to', 'edit', 'war over', 'referencing', 'format to', 'the detriment of', ""an article's"", 'quality in', 'the last', '24 hours on', '<url>.', 'What gives?']","['I find this', 'you have twice', 'the detriment of', ""an article's""]","['@TestUser,', 'I find this', 'conversation', 'remarkable', 'given that', 'you have twice', 'opted to', 'edit', 'war over', 'referencing', 'format to', 'the detriment of', ""an article's"", 'quality in', 'the last', '24 hours on', '<url>.', 'What gives?']","['I find this', 'remarkable', 'war over', 'format to', ""an article's"", 'the last']","['@TestUser,', 'I find this', 'conversation', 'remarkable', 'given that', 'you have twice', 'opted to', 'edit', 'war over', 'referencing', 'format to', 'the detriment of', ""an article's"", 'quality in', 'the last', '24 hours on', '<url>.', 'What gives?']","['@TestUser,', 'conversation', 'given that', 'you have twice', 'opted to', 'edit', 'referencing', 'the detriment of', 'quality in', '24 hours on', '<url>.', 'What gives?']","['@TestUser,', 'I find this', 'conversation', 'remarkable', 'given that', 'you have twice', 'opted to', 'edit', 'war over', 'referencing', 'format to', 'the detriment of', ""an article's"", 'quality in', 'the last', '24 hours on', '<url>.', 'What gives?']","['@TestUser,', 'given that', 'you have twice', 'opted to', 'war over', 'referencing', 'the detriment of', '24 hours on', '<url>.', 'What gives?']","['@TestUser,', 'I find this', 'conversation', 'remarkable', 'given that', 'you have twice', 'opted to', 'edit', 'war over', 'referencing', 'format to', 'the detriment of', ""an article's"", 'quality in', 'the last', '24 hours on', '<url>.', 'What gives?']","['I find this', 'conversation', 'remarkable', 'given that', 'you have twice', 'opted to', 'war over', 'referencing', 'format to', 'the detriment of', ""an article's"", 'quality in', 'the last', '24 hours on', '<url>.', 'What gives?']","['I find this', 'conversation', 'given that', 'opted to', 'edit', 'war over', 'format to', 'the detriment of', ""an article's"", 'the last', '<url>.']","['@TestUser,', 'I find this', 'conversation', 'remarkable', 'given that', 'you have twice', 'opted to', 'edit', 'war over', 'referencing', 'format to', 'the detriment of', ""an article's"", 'quality in', 'the last', '24 hours on', '<url>.', 'What gives?']","['@TestUser,', 'I find this', 'conversation', 'remarkable', 'you have twice', 'opted to', 'edit', 'war over', 'format to', 'the detriment of', ""an article's"", '<url>.', 'What gives?']","['@TestUser,', 'I find this', 'conversation', 'remarkable', 'given that', 'you have twice', 'opted to', 'edit', 'war over', 'referencing', 'format to', 'the detriment of', ""an article's"", 'quality in', 'the last', '24 hours on', '<url>.', 'What gives?']","['I find this', 'conversation', 'remarkable', 'given that', 'you have twice', 'opted to', 'edit', 'war over', 'referencing', 'format to', 'the detriment of', ""an article's"", 'quality in', 'the last', '24 hours on', '<url>.', 'What gives?']"
71,"Am I indeed ""dishonest"" by responding to you?  Is <url>  correct?",Impolite,"['Am I indeed', 'correct?']",['Am I indeed'],"['""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['Am I indeed', '""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†']","['Am I indeed', '""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['""""""dishonest"""" by""']","['Am I indeed', '""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['Am I indeed', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['Am I indeed', '""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['Am I indeed', 'responding to you?¬†', 'Is <url>¬†']","['Am I indeed', '""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†']","['Am I indeed', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['Am I indeed', '""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['Am I indeed', '""""""dishonest"""" by""', 'correct?']","['Am I indeed', '""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†', 'correct?']","['""""""dishonest"""" by""', 'responding to you?¬†', 'Is <url>¬†', 'correct?']"
72,@Delta.  Are you kidding?  Delayed from 7:30pm to 11:00 - only to cancel it because the pilot is overtime.,Impolite,"['Are you kidding?¬†', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']","['@Delta.¬†', 'Delayed from', '7:30pm to 11:00', 'because the']","['Delayed from', '11:00 -', 'overtime.']","['@Delta.¬†', 'Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00', '11:00 -', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']","['Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00']","['@Delta.¬†', 'Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00', '11:00 -', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']","['@Delta.¬†', 'Are you kidding?¬†', '11:00 -', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']","['@Delta.¬†', 'Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00', '11:00 -', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']","['Delayed from', '7:30pm to 11:00']","['@Delta.¬†', 'Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00', '11:00 -', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']","['Are you kidding?¬†', '7:30pm to 11:00', '11:00 -']","['@Delta.¬†', 'Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00', '11:00 -', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']","['Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00']","['@Delta.¬†', 'Delayed from', '11:00 -', 'only to', 'cancel it', 'because the']","['@Delta.¬†', 'Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00', '11:00 -', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']","['@Delta.¬†', 'Are you kidding?¬†', '11:00 -', 'only to', 'cancel it', 'because the']","['@Delta.¬†', 'Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00', '11:00 -', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']","['Are you kidding?¬†', 'Delayed from', '7:30pm to 11:00', '11:00 -', 'only to', 'cancel it', 'because the', 'pilot is', 'overtime.']"
