stim_id,text,style,hummingbird annotations,captum scores,surprisal,Dwell Time z_score,Dwell Time pred,Dwell Time raw,Reread Time z_score,Reread Time raw,Go Past Time z_score,Go Past Time raw,First Run Dwell z_score,First Run Dwell raw,First Run Dwell pred,First Fixation Duration z_score,First Fixation Duration raw,Pupil Size z_score,Pupil Size raw,Pupil Size pred
74,"Apparently, you correctly answered your own question: The watch window gets the value of a variable by calling its `ToString` method. So, what's your *actual* question?",Impolite,"['Apparently,', 'you correctly']","['you correctly', 'answered your', 'own', 'watch', 'the value of', 'a variable']","['you correctly', 'watch', 'window gets', '`ToString`', 'your *actual*']","['Apparently,', 'answered your', 'own', 'question: The', 'watch', 'question?']",[],"['answered your', 'own', 'question: The', 'watch', 'window gets', 'a variable', 'by calling its', 'method.']","['Apparently,', 'you correctly', 'own', 'question: The', 'watch', 'window gets', 'by calling its', 'method.', 'question?']","['Apparently,', 'you correctly', 'answered your', 'watch', 'window gets', 'a variable', ""So, what's""]","['answered your', 'the value of', 'a variable', '`ToString`', ""So, what's"", 'your *actual*']","['Apparently,', 'you correctly', 'answered your', 'question: The', 'watch', 'window gets', 'a variable', ""So, what's""]","['Apparently,', 'answered your', 'question: The', 'watch', 'the value of', 'a variable', 'by calling its', 'method.', ""So, what's"", 'question?']","['Apparently,', 'answered your', 'question: The', 'watch', 'the value of', 'a variable', 'by calling its', 'method.', ""So, what's"", 'question?']",[],"['Apparently,', 'answered your', 'own', 'watch', 'window gets', 'your *actual*', 'question?']","['Apparently,', 'answered your', 'watch', 'window gets', 'the value of', 'by calling its', 'method.', 'your *actual*', 'question?']","['the value of', 'a variable', 'by calling its', 'method.', ""So, what's"", 'your *actual*']",[],[]
75,I based my sentence on the citation. Are you saying the citation is wrong?,Impolite,"['Are you saying the', 'citation', 'is wrong?']","['my sentence', 'Are you saying the']",[],"['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']",[],"['I based', 'my sentence', 'on the citation.', 'citation']","['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'is wrong?']","['I based', 'my sentence', 'citation', 'is wrong?']",['citation'],"['I based', 'citation', 'is wrong?']","['I based', 'citation']","['I based', 'citation']",[],"['I based', 'is wrong?']","['I based', 'Are you saying the']","['Are you saying the', 'citation', 'is wrong?']","['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']",[]
77,"Doing a redundant `atoi` after you just did `strtol` is probably the most twisted insult to the proper use of string-to-int conversion functions in C one can come up with. Why do you see the need to ""re-convert"" the value using the broken function `atoi` when you already have it as `val` from a proper function `strtol`? ",Impolite,"['redundant', 'you just did', 'twisted', 'insult to', 'Why do you', 'see the', 'need to', 'you already have', 'proper']","['redundant', '`atoi` after', 'you just did', 'the most', 'twisted', 'the proper', 'C', 'Why do you', 'see the', 'the value', 'using', 'the broken', '`atoi` when', 'proper']","['redundant', '`atoi` after', '`strtol`', 'twisted', 'insult to', 'string-to-int', 'one can', '""""""re-convert""""""', 'proper']","['Doing a', 'twisted', 'use of', 'need to', 'function', 'you already have', 'it as `val` from a', 'proper']",[],"['Doing a', 'redundant', 'you just did', 'is probably', 'the most', 'see the', 'need to', '""""""re-convert""""""', 'the value', '`atoi` when', 'you already have', 'it as `val` from a', 'proper']","['Doing a', 'redundant', '`atoi` after', 'you just did', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'need to', 'the value', 'using', 'the broken', 'function', 'it as `val` from a', 'proper', 'function']","['Doing a', '`atoi` after', 'you just did', 'C', 'see the', 'need to', 'using', 'the broken', 'function', '`atoi` when', 'it as `val` from a', 'proper', 'function']","['`strtol`', 'is probably', 'the most', 'one can', 'come up with.', 'Why do you', 'see the', '""""""re-convert""""""', '`atoi` when', 'you already have']","['`atoi` after', 'you just did', 'is probably', 'the most', 'C', 'one can', 'using', 'the broken', '`atoi` when', 'it as `val` from a', 'proper', 'function']","['Doing a', 'redundant', 'is probably', 'the most', 'twisted', 'C', 'one can', 'come up with.', '""""""re-convert""""""', 'the value', '`atoi` when', 'it as `val` from a']","['redundant', 'is probably', 'the most', 'twisted', 'C', 'one can', 'come up with.', '""""""re-convert""""""', '`atoi` when', 'it as `val` from a']",[],"['Doing a', 'redundant', '`atoi` after', '`strtol`', 'is probably', 'the most', 'twisted', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'one can', 'Why do you', 'need to', '""""""re-convert""""""', 'the value', 'function', '`atoi` when', 'it as `val` from a', 'proper', 'function']","['Doing a', 'redundant', '`atoi` after', '`strtol`', 'is probably', 'the most', 'twisted', 'insult to', 'the proper', 'C', 'Why do you', 'need to', '""""""re-convert""""""', 'the value', '`atoi` when', 'it as `val` from a', 'function']","['redundant', 'the most', 'C', 'see the', 'need to', '""""""re-convert""""""', 'it as `val` from a', 'proper', 'function']",['C'],[]
78,What is the actual question? And have you considered using punctuation?,Impolite,"['have you considered', 'using', 'punctuation?']",[],"['question? And', 'punctuation?']","['question? And', 'punctuation?']",[],"['What is the actual', 'question? And', 'have you considered', 'using', 'punctuation?']","['What is the actual', 'punctuation?']","['What is the actual', 'have you considered', 'punctuation?']","['question? And', 'have you considered', 'using']","['have you considered', 'using', 'punctuation?']","['question? And', 'using', 'punctuation?']","['question? And', 'using', 'punctuation?']",[],"['question? And', 'using', 'punctuation?']","['question? And', 'have you considered', 'using', 'punctuation?']","['have you considered', 'punctuation?']",['using'],[]
79,@AaronGoodwin your just a big kid at heart arnt you sweetie pie,Impolite,NA,NA,"['@AaronGoodwin your', 'arnt', 'you sweetie', 'pie']","['@AaronGoodwin your', 'just a big', 'heart', 'you sweetie', 'pie']",[],"['heart', 'pie']","['@AaronGoodwin your', 'just a big', 'kid at', 'arnt', 'pie']","['@AaronGoodwin your', 'kid at']","['heart', 'you sweetie']",['heart'],"['heart', 'pie']","['heart', 'pie']",[],['heart'],"['heart', 'you sweetie', 'pie']","['just a big', 'kid at', 'arnt', 'you sweetie', 'pie']","['kid at', 'pie']",[]
80,ughh they need to hurry up im hungry and I got a headache!,Impolite,NA,NA,"['ughh they', 'im hungry']","['and I got', 'a headache!']",[],"['ughh they', 'im hungry', 'and I got']","['need to', 'hurry up', 'and I got', 'a headache!']","['ughh they', 'a headache!']","['ughh they', 'im hungry']","['ughh they', 'a headache!']","['ughh they', 'need to', 'im hungry']","['ughh they', 'need to', 'im hungry']",[],"['ughh they', 'need to', 'hurry up', 'im hungry']","['need to', 'im hungry']","['ughh they', 'need to', 'hurry up', 'im hungry', 'and I got', 'a headache!']","['ughh they', 'need to', 'hurry up', 'im hungry', 'and I got', 'a headache!']",[]
81,"@kevskiezzz But dw, only 2 days of you bullying me than you're going chiefly. BYE KEVIN! gonna miss you at some point.",Impolite,NA,NA,"['But dw,', 'only 2', 'bullying me than', 'chiefly.', 'BYE', 'KEVIN!', 'gonna']","['@kevskiezzz', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'at some', 'point.']",[],"['@kevskiezzz', 'bullying me than', 'BYE', 'gonna']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', ""you're going"", 'chiefly.', 'BYE', 'gonna', 'miss you', 'at some', 'point.']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', ""you're going"", 'BYE', 'gonna']","['bullying me than', 'KEVIN!']","['@kevskiezzz', 'But dw,', 'only 2', 'BYE', 'gonna']","['@kevskiezzz', 'But dw,', 'only 2', 'bullying me than', 'chiefly.', 'BYE']","['@kevskiezzz', 'only 2', 'bullying me than', 'chiefly.', 'BYE']",[],"['@kevskiezzz', 'But dw,', 'only 2', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna']",['BYE'],"['But dw,', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'gonna', 'miss you', 'at some', 'point.']",[]
82,Dear #neighbors. Please shut up! We are trying to #study here. Thank you. #loud,Impolite,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
83,@swatatat pls don mind me using ur tweets repeatedly..me bored like hell with travel from last 7hrs..!!,Impolite,NA,NA,"['pls don', 'mind me', 'tweets', 'repeatedly..me', 'bored', 'travel from', 'last', '7hrs..!!']","['pls don', 'tweets', 'bored', 'last', '7hrs..!!']",[],"['pls don', 'mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', 'like', 'hell with', 'travel from', '7hrs..!!']","['@swatatat', 'pls don', 'using ur', 'bored', '7hrs..!!']","['@swatatat', 'pls don', 'mind me', 'using ur', 'repeatedly..me', 'bored', '7hrs..!!']","['mind me', 'tweets', 'repeatedly..me', 'like', 'hell with', 'travel from', 'last']","['pls don', 'mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', '7hrs..!!']","['mind me', 'using ur', 'tweets', 'repeatedly..me', 'like', 'hell with', 'travel from', 'last', '7hrs..!!']","['mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', 'like', 'hell with', 'travel from', 'last']",[],"['mind me', 'using ur', 'tweets', 'repeatedly..me', 'like', 'hell with', '7hrs..!!']","['mind me', 'using ur', 'tweets', 'repeatedly..me', 'like', 'hell with', 'travel from', 'last', '7hrs..!!']",['tweets'],[],[]
84,"@SteveBakerHW When it comes to CREDIBLE scare stories George Osbourne is crap, still at it I see.",Impolite,"['is crap,']","['@SteveBakerHW', 'When it comes', 'scare', 'George', 'still at']","['When it comes', 'scare', 'George', 'Osbourne', 'is crap,', 'still at']","['is crap,', 'still at', 'it I see.']",[],"['is crap,']","['scare', 'stories', 'George', 'Osbourne', 'is crap,', 'still at', 'it I see.']","['@SteveBakerHW', 'to CREDIBLE', 'George', 'still at']","['@SteveBakerHW', 'When it comes', 'to CREDIBLE']","['to CREDIBLE', 'George', 'still at']","['to CREDIBLE', 'stories', 'George', 'Osbourne']","['to CREDIBLE', 'stories', 'George', 'Osbourne']",[],"['to CREDIBLE', 'scare', 'still at']","['to CREDIBLE', 'stories']",[],"['@SteveBakerHW', 'stories', 'George', 'it I see.']",[]
85,So... you want to implement an exclusive decision tree without using if/elif? Why???,Impolite,"['without', 'if/elif?', 'Why???']",['tree'],"['an exclusive', 'decision', 'without', 'if/elif?', 'Why???']","['So... you want', 'to implement', 'an exclusive', 'decision', 'using', 'Why???']",[],"['to implement', 'an exclusive', 'decision', 'without', 'if/elif?']","['to implement', 'decision', 'tree', 'without', 'using', 'Why???']","['So... you want', 'to implement', 'an exclusive', 'tree', 'without', 'using']","['So... you want', 'an exclusive', 'if/elif?']","['So... you want', 'to implement', 'decision', 'tree', 'without', 'using']","['So... you want', 'to implement', 'decision', 'tree', 'without', 'using', 'if/elif?']","['So... you want', 'to implement', 'decision', 'tree', 'without', 'using', 'if/elif?']",[],"['an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?']","['tree', 'using']",['tree'],[]
86,@Uber very disappointing that support has not responded to my email!! #bad #uber #service,Impolite,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
87,@freemanstanzan2 you're a cowan... that means you're a slimebag. I wouldn't trust you as far as I could throw you. #arsehole @StuartHarker1,Impolite,"['slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","[""I wouldn't trust"", 'throw you.']","[""you're a cowan..."", 'slimebag.', '@StuartHarker1']","[""you're a cowan..."", 'throw you.', '@StuartHarker1']",[],"['@freemanstanzan2', 'as I could', 'throw you.']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","['@freemanstanzan2', 'slimebag.', 'you as far', 'throw you.', '@StuartHarker1']",[],"[""you're a cowan..."", 'you as far', 'throw you.']","[""you're a cowan..."", 'you as far', 'throw you.']","[""you're a cowan..."", 'you as far', 'throw you.']",[],"['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","['@freemanstanzan2', 'you as far', 'throw you.']","[""you're a cowan..."", 'slimebag.', 'you as far', '@StuartHarker1']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']",[]
88,"No, I have not read it, as it is of no interest to me or this encyclopedia. Are you claiming that the references make the blog post a reliable source, or why are we still discussing this?",Impolite,"['as it is of no interest to', 'why are we still', 'discussing this?']","['that the references', 'reliable']","['encyclopedia.', 'blog', 'reliable']","['as it is of no interest to', 'why are we still', 'discussing this?']",[],['as it is of no interest to'],"['as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'discussing this?']","['No, I have not read it,', 'me or this', 'that the references', 'make the', 'blog', 'reliable', 'discussing this?']","['No, I have not read it,', 'why are we still']","['as it is of no interest to', 'me or this', 'that the references', 'blog', 'reliable', 'discussing this?']","['No, I have not read it,', 'as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'reliable', 'discussing this?']","['as it is of no interest to', 'me or this', 'that the references', 'blog', 'reliable', 'discussing this?']",[],"['as it is of no interest to', 'me or this', 'encyclopedia.', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'discussing this?']","['as it is of no interest to', 'me or this', 'make the', 'blog', 'reliable', 'discussing this?']","['me or this', 'encyclopedia.', 'blog', 'reliable', 'discussing this?']","['No, I have not read it,', 'as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'why are we still', 'discussing this?']",[]
89,User 86.138.232.97 does have a history of malicous edits. Are you then confirming that these malicious edits done by user 86.138.232.97 were done by yourself?,Impolite,"['of malicous', 'edits.']","['User', 'edits.', 'Are you then confirming that']","['86.138.232.97 does', 'edits.']","['User', 'edits', 'user', 'done by yourself?']",[],"['user', '86.138.232.97 were']","['User', '86.138.232.97 does', 'have a history', 'edits.', 'Are you then confirming that', 'these malicious', 'edits', 'done by', 'user', 'done by yourself?']","['User', '86.138.232.97 does', 'have a history', 'edits.', 'these malicious', 'edits', 'done by', 'user', '86.138.232.97 were', 'done by yourself?']","['of malicous', '86.138.232.97 were']","['User', 'edits.', 'these malicious', 'edits', 'done by', 'user', '86.138.232.97 were', 'done by yourself?']","['User', 'of malicous', 'edits.', 'these malicious', 'edits', 'done by', 'user', '86.138.232.97 were', 'done by yourself?']","['User', 'of malicous', 'edits.', 'edits', 'done by', 'user', 'done by yourself?']",[],"['User', 'have a history', 'edits.', 'edits', 'done by', 'user', 'done by yourself?']","['User', 'edits.', 'Are you then confirming that', 'edits', 'done by', 'user', 'done by yourself?']","['edits.', 'Are you then confirming that', 'done by', 'done by yourself?']","['User', '86.138.232.97 does', 'have a history', 'of malicous', 'edits.', 'Are you then confirming that', 'these malicious', 'edits', 'done by', 'user', '86.138.232.97 were', 'done by yourself?']",[]
